query	domain	intent	slots
请重新打扫客厅	narwal_clean_function	start_clean	"[[""location"", 5, 7]]"
打扫门口走廊	narwal_clean_function	start_clean	"[[""location"", 2, 6]]"
电池充满了吗	narwal_other_function	info_elec_status	[]
厨房全面打扫	narwal_clean_function	start_clean	[]
回基站返回站	narwal_other_function	start_back_station	[]
区域清洁结束	narwal_clean_function	stop_clean	[]
你客厅还没有打扫完呢	narwal_other_function	info_clean_completed_space	"[[""clean_mode"", 6, 8]]"
拖一下主卧卫生间	narwal_clean_function	start_mop	[]
过来把这边打扫了	narwal_clean_function	come_here_clean	[]
到我这边来把这边打扫一下	narwal_clean_function	come_here_clean	[]
到一下客厅	narwal_clean_function	move	"[[""location"", 3, 5]]"
打扫房间一二三	narwal_clean_function	start_clean	"[[""location"", 2, 7]]"
次卧扫地两次	narwal_clean_function	start_sweep	"[[""frequency"", 4, 5], [""location"", 0, 2]]"
去扫去去扫房间	narwal_clean_function	start_sweep	"[[""location"", 5, 7]]"
充一次电要多久	narwal_other_function	info_elec_status	[]
去去清洗房间	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
在干嘛在干嘛	narwal_other_function	info_action_status	[]
去打扫其他房间	narwal_clean_function	start_clean	"[[""location"", 3, 7]]"
扫地扫地出来洗地	narwal_clean_function	start_sweep	[]
一会还要打扫客厅	narwal_clean_function	start_clean	"[[""location"", 6, 8]]"
打扫主卧主卧卫生间和书房	narwal_clean_function	start_clean	[]
开始执行扫拖任务	narwal_clean_function	start_sweep_and_mop	[]
先扫后拖打扫阳台	narwal_clean_function	start_clean	"[[""location"", 6, 8]]"
集尘袋现在怎么样	narwal_other_function	info_consumable	"[[""consumable"", 0, 3]]"
打扫整个屋子	narwal_clean_function	start_clean	"[[""location"", 2, 6]]"
边刷是不是有问题	narwal_other_function	info_consumable	[]
前往主卧扫地	narwal_clean_function	start_sweep	"[[""location"", 2, 4]]"
请到我这拖一下请到我这拖拖来	narwal_clean_function	come_here_mop	[]
停止清清理理理	narwal_clean_function	stop_clean	[]
这里很脏先扫一下	narwal_clean_function	come_here_sweep	[]
嗯回去	narwal_other_function	start_back_station	[]
你充电要需要多久呀	narwal_other_function	info_elec_status	[]
打扫餐厨厨房	narwal_clean_function	start_clean	"[[""location"", 2, 6]]"
超大吸力	narwal_parameter_control	set_air_suction	"[[""gear"", 0, 2]]"
不要打扫这里	narwal_clean_function	stop_clean	[]
hello请扫地	narwal_clean_function	start_sweep	[]
客厅要强力清扫	narwal_clean_function	start_clean	"[[""location"", 0, 2], [""suction"", 3, 5]]"
电池还有多久充满	narwal_other_function	info_elec_status	[]
开始今天的任务吧	narwal_schedule_management	set_schedule	"[[""time"", 2, 4]]"
怎么你在这里不动了	narwal_other_function	info_error_status	[]
打扫一下房间四	narwal_clean_function	start_clean	"[[""location"", 4, 7]]"
清扫房间三	narwal_clean_function	start_clean	"[[""location"", 2, 5]]"
到我这来把这地扫一扫	narwal_clean_function	come_here_sweep	[]
再打扫次卧二	narwal_clean_function	start_clean	"[[""location"", 3, 6]]"
重新制定地图	narwal_other_function	start_generate_map	[]
出来一点	narwal_other_function	start_exit_duck	[]
拖地全部全部	narwal_clean_function	start_mop	"[[""is_all"", 2, 6]]"
帮我拖厨房	narwal_clean_function	start_mop	"[[""location"", 3, 5]]"
家里地下什么不要了开始弄干净去	narwal_clean_function	start_clean	[]
回机舱充电	narwal_other_function	start_back_station	[]
拖一下主	narwal_clean_function	start_mop	"[[""location"", 3, 4]]"
随便扫地拖地	narwal_clean_function	start_sweep_and_mop	[]
去主卧客卧扫地	narwal_clean_function	start_sweep	"[[""location"", 1, 5]]"
把客厅给墩一下	narwal_clean_function	start_mop	"[[""location"", 1, 3]]"
把这里扫一遍	narwal_clean_function	come_here_sweep	[]
全面擦地	narwal_clean_function	start_mop	"[[""is_all"", 0, 2]]"
出来把两个次卧打扫一下	narwal_clean_function	start_clean	"[[""location"", 3, 7]]"
结束当前任务回机舱	narwal_other_function	start_back_station	[]
扫一下次卧走廊二卫生间二	narwal_clean_function	start_sweep	"[[""location"", 3, 12]]"
去清洁一下	narwal_clean_function	start_clean	[]
扫一下第四间的房间	narwal_clean_function	start_sweep	[]
把书房过道打扫一下	narwal_clean_function	start_clean	"[[""location"", 1, 5]]"
请清理浴室	narwal_clean_function	start_clean	"[[""location"", 3, 5]]"
清扫茶几下边	narwal_clean_function	start_clean	[]
是的重新构图	narwal_other_function	start_generate_map	[]
洗拖一	narwal_clean_function	start_mop	[]
到这里去清洁	narwal_clean_function	come_here_clean	[]
充电完成后去拖地	narwal_clean_function	start_mop	[]
到这里到	narwal_clean_function	come_here	[]
请请清洗客厅	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
请驶出基站	narwal_other_function	start_exit_duck	[]
嗯扫一下地拖一下地	narwal_clean_function	start_mop	[]
快速建图重新建图	narwal_other_function	start_generate_map	[]
请清洗浴室	narwal_clean_function	start_clean	"[[""location"", 3, 5]]"
请到我这里来扫一下	narwal_clean_function	come_here_sweep	[]
只要扫地不要拖地	narwal_clean_function	start_sweep	[]
清洁毛毛的房间	narwal_clean_function	start_clean	[]
打扫毛毛的房间	narwal_clean_function	start_clean	"[[""location"", 2, 7]]"
打扫一下厨房和吧	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
干拖一下这里	narwal_clean_function	come_here_mop	[]
返回基站我问问了问你们	narwal_other_function	start_back_station	[]
客厅边扫边拖	narwal_clean_function	start_sweep_and_mop	"[[""location"", 0, 2]]"
来我这清扫一下吧	narwal_clean_function	come_here_clean	[]
来我这边来他来这边扫一下	narwal_clean_function	come_here_sweep	[]
有没有打扫家里呀	narwal_other_function	info_clean_completed_space	[]
清扫沙发前面	narwal_clean_function	start_clean	[]
快速清洁餐厅和客	narwal_clean_function	start_clean	[]
请过来把这里拖一下	narwal_clean_function	come_here_mop	[]
用强劲挡扫一下	narwal_clean_function	start_sweep	"[[""gear"", 1, 4]]"
把客厅的地扫一遍	narwal_clean_function	start_sweep	"[[""frequency"", 6, 7], [""location"", 1, 3]]"
过来把我脚底下拖一下	narwal_clean_function	come_here_mop	[]
你在烘干	narwal_other_function	start_drying	[]
请把这里拖一下	narwal_clean_function	come_here_mop	[]
来我这里把地拖干	narwal_clean_function	come_here_mop	[]
来我这里把地拖干净	narwal_clean_function	come_here_mop	[]
到客厅这里	narwal_clean_function	move	"[[""location"", 1, 3]]"
机舱回到机舱	narwal_other_function	start_back_station	[]
到我这到我这来	narwal_clean_function	come_here	[]
猫咪房间扫地	narwal_clean_function	start_sweep	"[[""location"", 0, 4]]"
多少电啦	narwal_other_function	info_elec_status	[]
开始扫拖东西	narwal_clean_function	start_sweep_and_mop	[]
卫生间拖一下	narwal_clean_function	start_mop	"[[""location"", 0, 3]]"
结束当前清洁任务	narwal_clean_function	stop_clean	[]
暂停烘干一点	narwal_other_function	pause_drying	[]
墩一下厨房	narwal_clean_function	start_mop	"[[""location"", 3, 5]]"
在这里到这里来拖地	narwal_clean_function	come_here_mop	[]
请清扫主卧室	narwal_clean_function	start_clean	"[[""location"", 3, 6]]"
你卡住了吗	narwal_other_function	info_error_status	[]
只扫主卧室	narwal_clean_function	start_sweep	"[[""location"", 2, 5]]"
Navo开始建图	narwal_other_function	start_generate_map	[]
多少电	narwal_other_function	info_elec_status	[]
去清扫沙发周围	narwal_clean_function	start_clean	[]
机器人怎么了	narwal_other_function	info_error_status	[]
清洁沙发旁边	narwal_clean_function	start_clean	[]
请到客厅过来	narwal_clean_function	move	"[[""location"", 2, 4]]"
继来扫地	narwal_clean_function	continue_sweep	[]
打扫三个房间	narwal_clean_function	start_clean	"[[""location"", 2, 6]]"
你走错地方了往前走不是往后走	narwal_clean_function	move	[]
你今天拖了哪里	narwal_schedule_management	view_schedule	"[[""is_start_mop"", 3, 4], [""time"", 1, 3]]"
执行大扫除	narwal_clean_function	start_clean	[]
清扫猫咪房间	narwal_clean_function	start_clean	"[[""location"", 2, 6]]"
用强力模式打扫客厅地毯	narwal_clean_function	start_clean	[]
你在干什么你不了呀	narwal_other_function	info_action_status	[]
扫一下客厅地毯	narwal_clean_function	start_sweep	[]
用强力模式扫客	narwal_clean_function	start_sweep	"[[""gear"", 1, 3], [""location"", 5, 7]]"
去洗手间拖地	narwal_clean_function	start_mop	"[[""location"", 1, 4]]"
多少电了	narwal_other_function	info_elec_status	[]
打扫厨房跟餐厅	narwal_clean_function	start_clean	[]
嗯打扫阳台	narwal_clean_function	start_clean	"[[""location"", 3, 5]]"
滚出基站	narwal_other_function	start_exit_duck	[]
出来给你爸爸看看	narwal_other_function	start_exit_duck	[]
清洁厨房清洁	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
出来打扫客厅和走廊	narwal_clean_function	start_clean	[]
停止清扫回基站	narwal_clean_function	stop_clean	[]
去把厨房地扫一下再拖一下	narwal_clean_function	start_mop	[]
来我这里洗拖	narwal_clean_function	come_here_mop	[]
请全屋拖地	narwal_clean_function	start_mop	"[[""location"", 1, 3]]"
还有多久才能烘干	narwal_other_function	info_todo_time	[]
请扫我这里	narwal_clean_function	come_here_sweep	[]
请扫我这边	narwal_clean_function	come_here_sweep	[]
只扫主卧	narwal_clean_function	start_sweep	"[[""location"", 2, 4]]"
主卧只需清扫不需要拖地	narwal_clean_function	stop_mop	[]
百分之二十二充到一百大概要多久	narwal_other_function	info_elec_status	[]
充电预计多久	narwal_other_function	info_elec_status	[]
现在电量百分之几	narwal_other_function	info_elec_status	[]
清洁内卫	narwal_clean_function	start_clean	"[[""location"", 2, 3]]"
不用拖	narwal_clean_function	stop_mop	[]
主卧室需要帮我扫一下就可以不用拖	narwal_clean_function	stop_mop	[]
去清扫下厨房	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
去收拾一下厨房	narwal_clean_function	start_clean	"[[""location"", 5, 7]]"
打扫客厅厨房阳台	narwal_clean_function	start_clean	"[[""location"", 2, 8]]"
你去把猫柜旁边的地扫一下	narwal_clean_function	start_sweep	[]
卫生间吸尘一下	narwal_other_function	start_collect_dust	[]
我这里打扫	narwal_clean_function	come_here_clean	[]
我写完作业还要多久	narwal_other_function	info_todo_time	[]
距离充满还要多久	narwal_other_function	info_elec_status	[]
距离充满电还有多久	narwal_other_function	info_elec_status	[]
机器充到百分百分之一百要多久	narwal_other_function	info_elec_status	[]
机器充满还要多久	narwal_other_function	info_elec_status	[]
现在机器充到百分之百还有多久	narwal_other_function	info_elec_status	[]
现在还要充电多久	narwal_other_function	info_elec_status	[]
去厨房清理	narwal_clean_function	start_clean	"[[""location"", 1, 3]]"
打扫一下我的房间	narwal_clean_function	start_clean	"[[""location"", 4, 8]]"
打扫猫砂盆	narwal_clean_function	start_clean	"[[""location"", 2, 5]]"
你在干什么你在干什么要跟那	narwal_other_function	info_action_status	[]
次卧重新扫	narwal_clean_function	start_sweep	"[[""location"", 0, 2]]"
我这比较脏	narwal_clean_function	come_here_clean	[]
打扫猫咪房	narwal_clean_function	start_clean	"[[""location"", 2, 5]]"
次卧补充建图	narwal_other_function	start_generate_map	[]
打扫茶几下面	narwal_clean_function	start_clean	[]
扫一下电脑房	narwal_clean_function	start_sweep	"[[""location"", 3, 6]]"
哦你继续扫吧	narwal_clean_function	continue_sweep	[]
在厨房拖地	narwal_clean_function	start_mop	"[[""location"", 1, 3]]"
那你返回基站吧	narwal_other_function	start_back_station	[]
你返回基站吧	narwal_other_function	start_back_station	[]
清扫一下主卧不需要拖	narwal_clean_function	stop_mop	[]
主卧只扫不拖	narwal_clean_function	start_sweep	"[[""location"", 0, 2]]"
清扫一下这片区域	narwal_clean_function	come_here_clean	[]
清扫客厅去	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
来我这清清扫	narwal_clean_function	come_here_clean	[]
回基站去充电	narwal_other_function	start_back_station	[]
只打扫客厅阳台厨房	narwal_clean_function	start_clean	"[[""location"", 3, 9]]"
是的回去充电	narwal_other_function	start_back_station	[]
你还有多久能烘完	narwal_other_function	info_todo_time	[]
请全屋扫地请全屋拖地	narwal_clean_function	start_mop	"[[""location"", 1, 3]]"
把主卧清扫一下	narwal_clean_function	start_clean	"[[""location"", 1, 3]]"
来我这里工作	narwal_clean_function	come_here	[]
扫一下你周边	narwal_clean_function	start_sweep	[]
打扫茶几四周	narwal_clean_function	start_clean	[]
我让你打扫一下客厅	narwal_clean_function	start_clean	"[[""location"", 7, 9]]"
你叫它出来	narwal_other_function	start_exit_duck	[]
请停止你当前的任务	narwal_clean_function	move	[]
在里面清洁	narwal_clean_function	start_clean	[]
去扫一下次卧	narwal_clean_function	start_sweep	"[[""location"", 4, 6]]"
去扫客厅四	narwal_clean_function	start_sweep	"[[""location"", 2, 5]]"
拖地洗手间一遍	narwal_clean_function	start_mop	"[[""frequency"", 5, 6], [""location"", 2, 5]]"
今天干活了吗	narwal_schedule_management	view_schedule	"[[""is_start_clean"", 2, 4], [""time"", 0, 2]]"
到客厅来到我这来	narwal_clean_function	move	"[[""location"", 1, 3]]"
对厨房扫拖进行	narwal_clean_function	start_sweep_and_mop	"[[""location"", 1, 3]]"
打扫客厅打扫卧室	narwal_clean_function	start_clean	[]
到电视柜底下清清洁	narwal_clean_function	start_clean	[]
还得充电多久	narwal_other_function	info_elec_status	[]
执行浴室洗头发快捷任务	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
去打扫一下客厅	narwal_clean_function	start_clean	"[[""location"", 5, 7]]"
你正在执行什么任务	narwal_other_function	info_action_status	[]
你今天都干完活了吗	narwal_other_function	info_clean_progress	[]
多长时间就可以拖地了	narwal_other_function	info_complete_time	[]
一会拖餐厅的时候不要上地毯	narwal_clean_function	start_mop	"[[""ban_furniture"", 11, 13], [""location"", 3, 5]]"
嗯扫一下厨房	narwal_clean_function	start_sweep	"[[""location"", 4, 6]]"
来打扫一下厨房和洗漱台	narwal_clean_function	start_clean	[]
餐厅需要扫一下地	narwal_clean_function	start_sweep	"[[""location"", 0, 2]]"
来到我这来	narwal_clean_function	come_here	[]
请吸尘吸一下客厅	narwal_other_function	start_collect_dust	[]
把沙发这打扫一下	narwal_clean_function	start_clean	"[[""location"", 1, 3]]"
清洁客卫	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
扫地机回家	narwal_other_function	start_back_station	[]
